0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.505093974276984437e+00,-1.066767924394230072e+00,-2.133535848788460143e+00,-3.962280756294559225e+00,-3.200303588135673394e+00,9.753307160283284816e+00,0.000000000000000000e+00
7.621221364099405315e-01,1.371818693401897660e+00,1.829091498661486348e+00,3.963031703821279006e+00,4.267880225237496994e+00,-1.219394233730544208e+01,6.096971816440027725e-01
4.725040791125746154e+00,-3.048413689753506350e-01,-3.048411144935089800e-01,1.219365568440254011e+00,-3.353255128132995200e+00,-3.048413365867525648e+00,-1.219365475901402540e+00
7.621035265445844642e-01,0.000000000000000000e+00,-3.048414846489149732e-01,1.981468724829432482e+00,7.621034802751587289e-01,3.658094854543731511e+00,1.829048213852103588e+00
1.342339465059808168e+00,0.000000000000000000e+00,5.965951568222912504e-01,-4.921911039860447978e+00,-5.965952926509110466e-01,7.755740298576660585e+00,-5.965952926509110466e-01
-7.621937156455090845e-01,3.048774816307129321e-01,4.268284881654701657e+00,2.591458466605065514e+00,2.134142348277536794e+00,-6.707305660198545461e+00,-6.097549632614258641e-01
1.066843732234223907e+00,-3.048124850101264771e-01,7.620312472240975410e-01,-7.010687594750804941e+00,-1.676468655989435286e+00,1.097325066325563725e+01,0.000000000000000000e+00
-1.484640001615248062e-01,2.969278876522948307e-01,2.969278876522948307e-01,-3.414670922075824233e+00,2.523887011243279410e+00,-8.313981124674066692e+00,5.938557753045896614e-01
1.067172357415349548e+00,-3.049063779159656984e-01,6.098127558319313968e-01,-1.067172357415349548e+00,-3.658876442433002474e+00,-4.268689429661398194e+00,6.098127558319313968e-01
1.822313568023036234e+00,-1.518594678435080669e-01,-6.074378713740322677e-01,-5.618799860743957986e+00,2.733470352034554463e+00,-6.074395770392748695e-01,-1.214875742748064535e+00
-2.220554198207629781e+00,1.036258629575117274e+00,0.000000000000000000e+00,-4.885218696792600568e+00,-2.220554288084993999e+00,7.105773434264414767e+00,0.000000000000000000e+00
4.435291553689193478e-01,-8.870583107378386956e-01,5.913722221184999350e-01,-1.330588363703210097e+00,1.478430611396028160e+00,-3.548231806797031318e+00,1.182744444236999870e+00
-2.592134214439757223e+00,6.099139191955398331e-01,-1.829741757586619499e+00,-4.726831334723670786e+00,-2.134698728756132091e+00,-4.269397573229690046e+00,-1.829741757586619499e+00
-1.828961696652769309e+00,-1.524134608408940217e+00,1.676548083130004363e+00,6.248951769555123548e+00,2.743442359910219341e+00,-6.096555645046667360e-01,1.828961557851068287e+00
-8.383535077588248896e+00,0.000000000000000000e+00,7.621395440950011757e-01,9.298101753139066616e+00,-1.981562796138355731e+00,-1.097480751006870392e+01,-3.048558083836768517e+00
-1.369611686652948190e+00,9.130748273374488244e-01,-1.065253992174749920e+00,6.695881820762080494e+00,1.369612275653249833e+00,1.582663083327420317e+01,1.826149654674897649e+00
-9.121266805283179124e-01,1.520209326747572198e-01,-9.121256075855622703e-01,-4.408607612881884741e+00,-4.560627980242716872e-01,-3.040418330458615870e+00,0.000000000000000000e+00
2.432623233612174474e+00,-3.040777888177016997e-01,-3.040778118944656994e-01,2.584661078028262171e+00,1.520388944088508498e-01,6.081543314901460828e-01,2.432622310541613597e+00
-4.566344334043056508e-01,4.566346297795422227e-01,-1.522115086053938970e-01,-1.522115270877691051e+00,-1.065480802818931760e+00,-9.741539507925242702e+00,-3.044230865196948077e+00
3.596747472747600760e+00,-2.997289636445425454e-01,3.297018668330149893e+00,-3.297017667474145153e+00,1.348780336400441371e+00,1.138970057299916228e+01,3.596747609227965103e+00
2.224854044677025300e+00,7.416181049437502448e-01,-4.004737784706533077e+00,-1.928208135460371508e+00,-1.631559828624965514e+00,-1.720553909816035798e+01,-2.373177944825141772e+00
-2.438500065141178563e+00,-7.620312240915766422e-01,1.828874921627019479e+00,1.219250402690922774e+00,1.219249963173026918e+00,1.463099891036573830e+01,1.219249893775464333e+00
-3.038768419685448641e-01,6.077534533220374513e-01,-1.215506964297838000e+00,3.038775799367118280e-01,-7.596918512448046501e-01,-6.077522080007556893e-01,-1.823260313843102054e+00
-2.104475258165506180e+00,-1.503196678163403466e-01,-7.515982934500724522e-01,8.417900302555954895e+00,4.058630802883042676e+00,1.202557123498901959e+01,1.202557251267464045e+00
4.566567793602725467e-01,1.217750056189079277e+00,1.522188032317592643e-01,-7.763156377164758482e+00,-3.196593701111804631e+00,-9.133123757925616815e+00,-1.217749963772830402e+00
2.732567039073191317e+00,-1.669902427622575569e+00,2.732567499911519260e+00,2.428948315322542406e+00,1.821711731893109087e+00,1.821710867821244806e+00,0.000000000000000000e+00
4.570568717292983751e-01,1.066464800738793794e+00,-3.047042419964007265e-01,2.742339010442565783e+00,-3.808802886209182947e+00,-1.584461651393526083e+01,1.218816875488385243e+00
3.963594731074517430e+00,-1.372013715606859474e+00,-1.067121740241085082e+00,-1.981797920862456985e+00,2.286689537580707476e+00,1.341524404691387318e+01,-1.219567716354697406e+00
0.000000000000000000e+00,6.070223773940373047e-01,0.000000000000000000e+00,-5.311445974951057636e+00,-1.517555943485093262e-01,-9.712358775385050436e+00,0.000000000000000000e+00
-1.219105273442125936e+00,-1.066717368689455547e+00,9.143291632496269861e-01,9.600456526373131183e+00,1.523881961879159697e+00,1.036239667464058201e+01,6.095527754997512870e-01
-1.676309731762197996e+00,1.676309824283514827e+00,-1.523918032589708593e+00,1.676310101847465761e+00,-2.590660713228327694e+00,-9.753076148744669993e+00,-1.828701639107650490e+00
-5.953258732361785821e-01,-5.953256247469927986e-01,1.488314118342296988e+00,6.548581894806846826e+00,3.274291037763127576e+00,8.929886652787416779e+00,1.190651294673837679e+00
1.676508646215800091e+00,4.572295697989458563e-01,3.048197054882743062e-01,7.620493678194953935e-01,-4.267475830569702921e+00,-1.402170733151723248e+01,1.219278821953097225e+00
3.053114693809761082e+00,-1.221246007278098178e+00,7.632788124747905689e-01,-2.137180582247846683e+00,1.831869022502343070e+00,2.320367404560229829e+01,0.000000000000000000e+00
