-4.755340516567230225e-02,1.073786616325378418e-02,-1.994175091385841370e-02,-2.147573232650756836e-02,1.533980830572545528e-03,-3.620194792747497559e-01,6.135923322290182114e-03
-1.994175091385841370e-02,-7.669904269278049469e-03,-2.914563566446304321e-02,-6.135923322290182114e-03,-4.601942375302314758e-03,-4.295146465301513672e-01,0.000000000000000000e+00
-1.380582805722951889e-02,0.000000000000000000e+00,-1.073786616325378418e-02,-2.761165611445903778e-02,-3.067961661145091057e-03,-4.540583193302154541e-01,-1.227184664458036423e-02
3.067961661145091057e-03,0.000000000000000000e+00,4.601942375302314758e-03,-5.215534940361976624e-02,3.067961661145091057e-03,-3.497476279735565186e-01,0.000000000000000000e+00
-3.067961661145091057e-03,3.067961661145091057e-03,0.000000000000000000e+00,-1.073786616325378418e-02,-1.533980830572545528e-03,-3.558835685253143311e-01,1.840776950120925903e-02
6.135923322290182114e-03,1.533980830572545528e-03,1.533980830572545528e-03,-4.141748324036598206e-02,1.380582805722951889e-02,-2.945243120193481445e-01,0.000000000000000000e+00
-1.533980830572545528e-03,3.067961661145091057e-03,0.000000000000000000e+00,-7.669904269278049469e-03,-1.533980830572545528e-03,-3.804272413253784180e-01,1.840776950120925903e-02
9.203884750604629517e-03,1.533980830572545528e-03,1.227184664458036423e-02,-1.994175091385841370e-02,-1.533980830572545528e-03,-3.558835685253143311e-01,6.135923322290182114e-03
-4.601942375302314758e-03,6.135923322290182114e-03,0.000000000000000000e+00,-1.687378995120525360e-02,-1.533980830572545528e-03,-3.497476279735565186e-01,0.000000000000000000e+00
7.669904269278049469e-03,3.067961661145091057e-03,-3.067961661145091057e-03,-4.755340516567230225e-02,-6.135923322290182114e-03,-3.436117172241210938e-01,-6.135923322290182114e-03
0.000000000000000000e+00,1.687378995120525360e-02,-1.840776950120925903e-02,-5.368933081626892090e-02,0.000000000000000000e+00,-3.497476279735565186e-01,-1.227184664458036423e-02
-1.533980830572545528e-03,9.203884750604629517e-03,-2.454369328916072845e-02,-9.203884750604629517e-02,0.000000000000000000e+00,-3.252039253711700439e-01,1.227184664458036423e-02
3.067961661145091057e-03,2.914563566446304321e-02,-9.203884750604629517e-03,-1.426602154970169067e-01,1.380582805722951889e-02,-3.620194792747497559e-01,0.000000000000000000e+00
